,city,job_title,company_name,location,summary,salary,og_salary_period
3059,los angeles,medical research analyst  ca ,the expert institute,los angeles  ca, overview: the expert institute is a high growth tech start up that has been disrupting the legal space since 2010  we are the fastest growing platform for,,
3060,los angeles,scientist iii,eurofins,monrovia  ca, performing data process  data entry and written documentation  scientist iii responsibilities include  but are not limited to  the following :    ,,
3061,los angeles,rf threat analyst,the aerospace corporation,el segundo  ca, define refine data and information requirements and collection concepts  our state of the art laboratory facilities are staffed by some of the leading   ,,
3062,los angeles,insights analyst intern  grad ,riot games,los angeles  ca, as an analyst intern  grad   you’ll join the insights discipline – the group of researchers  analysts  data scientists  and strategists responsible for solving   ,,
3063,los angeles,entry level stress analysis engineer,boeing,el segundo  ca, skilled scientists and thinkers  including creo  windchill  creo view and product data management tools  performs limited pre test analysis  correlates test   ,,
3064,los angeles,director of data engineering,hireclout,santa monica  ca, we are a global media company looking for a director of data engineering to be responsible for the technical design  development  and operations of large scale   ,,
3065,los angeles,product manager  fullscreen direct ,fullscreen,playa vista  ca, ability to collaborate well with business executives  engineers  designers  strategists and data scientists bonus points    ,,
3066,los angeles,photo intern,buzzfeed,los angeles  ca, we have offices in 18 cities around the world and more than 1300 employees including reporters  video producers  data scientists  engineers  brand strategists    ,,
3067,los angeles,development associate ii  cell therapy assay development,atara biotherapeutics,los angeles  ca, cell therapy assay development scientist iv  demonstrated ability to maintain detailed lab execution records and perform data analysis    ,,
3068,los angeles,director of data services,red bull,santa monica  ca, hire  mentor and manage a small team of software architects and data scientists  deep experience with modern data services technology stacks  including:    ,,
3069,los angeles,senior manager   data scientist lead,unisys,los angeles  ca, data scientist   senior manager  data governance and master data management practices  data warehouse strategy implementation experience    ,,
3070,los angeles,research analyst,seiu united healthcare workers   west,los angeles  ca, position: research analyst classification: full time  exempt position summary : our research department is responsible for providing strategic support for,,
3071,los angeles,machine learning scientist   speech and natural language,disney,glendale  ca, strong grasp of machine learning and data analytics techniques  1  years of hands on experience in machine learning  recommendation systems  pattern recognition   ,,
3072,los angeles,professional data analysis   big data,at t,el segundo  ca, applications  including data warehouse and data marts  document data requirements for data integration and business    ,,
